"state","puma2k","puma12","stab","PUMAname","PUMA2kName","intptlon","intptlat","pop10","afact","AFACT2"
"FIPS state","puma2k","puma12","State Postal Code","PUMA12 Name","PUMA 2K Name","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Total Pop, 2010 census","puma2k to puma12 alloc factor","puma12 to puma2k alloc factor"
"36","03505","03107","NY","Westchester County (South Central)--New Rochelle & Mount Vernon Cities","3603505",-73.808583,40.922877,189113,1,1 
"36","03506","03101","NY","Putnam County","3603506",-73.71638,41.409506,102303,0.95987,1 
"36","03506","03103","NY","Westchester County (Northeast)","3603506",-73.709468,41.336022,4277,0.040129,0.031879 
"36","03601","03001","NY","Rockland County (North)--New City & Congers","3603601",-73.980638,41.141499,51617,0.387425,0.499531 
"36","03601","03002","NY","Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns","3603601",-73.974579,41.075254,81614,0.612575,0.788548 
"36","03602","03001","NY","Rockland County (North)--New City & Congers","3603602",-73.996986,41.209864,51714,0.289786,0.500469 
"36","03602","03002","NY","Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns","3603602",-74.084658,41.100878,21885,0.122635,0.211451 
"36","03602","03003","NY","Rockland County (West)--Spring Valley, Suffern Villages & Monsey","3603602",-74.069735,41.126577,104857,0.587579,1 
"36","03701","03701","NY","NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge","3603701",-73.902747,40.883307,108121,1,1 
"36","03702","03702","NY","NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn","3603702",-73.853032,40.886627,138360,0.999624,1 
"36","03702","03706","NY","NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood","3603702",-73.870923,40.879407,52,0.000376,0.000408 
"36","03703","03703","NY","NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville","3603703",-73.824124,40.849019,115014,0.998186,1 
"36","03703","03709","NY","NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester","3603703",-73.837368,40.821089,209,0.001814,0.001152 
"36","03704","03704","NY","NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia","3603704",-73.858684,40.857512,123764,1,1 
"36","03705","03705","NY","NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont","3603705",-73.892917,40.840394,161355,1,0.999895 
"36","03706","03706","NY","NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood","3603706",-73.890042,40.869955,127353,1,0.999592 
"36","03707","03707","NY","NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope","3603707",-73.908416,40.852071,134257,0.999546,1 
"36","03707","03710","NY","NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose","3603707",-73.930815,40.809128,61,0.000454,0.000391 
"36","03708","03705","NY","NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont","3603708",-73.912197,40.824744,17,0.000122,0.000105 
"36","03708","03708","NY","NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden","3603708",-73.919161,40.834417,139293,0.999878,1 
"36","03709","03709","NY","NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester","3603709",-73.862937,40.828595,181195,1,0.998847 
"36","03710","03710","NY","NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose","3603710",-73.906086,40.814157,156057,1,0.999609 
"36","03801","03801","NY","NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill","3603801",-73.932232,40.852453,198483,0.99999,1 
"36","03801","03802","NY","NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem","3603801",-73.955286,40.824057,2,0.00001,0.000016 
"36","03802","03802","NY","NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem","3603802",-73.955445,40.81628,127369,1,0.999764 
"36","03803","03803","NY","NYC-Manhattan Community District 10--Central Harlem","3603803",-73.945105,40.813259,118665,1,1 
"36","03804","03804","NY","NYC-Manhattan Community District 11--East Harlem","3603804",-73.94198,40.795356,117569,1,1 
"36","03805","03805","NY","NYC-Manhattan Community District 8--Upper East Side","3603805",-73.954682,40.773123,219920,1,1 
"36","03806","03802","NY","NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem","3603806",-73.965381,40.811166,28,0.000144,0.00022 
"36","03806","03806","NY","NYC-Manhattan Community District 7--Upper West Side & West Side","3603806",-73.976241,40.785778,193892,0.999856,1 
"36","03807","03807","NY","NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District","3603807",-73.992646,40.753166,144660,1,0.999972 
"36","03808","03808","NY","NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town","3603808",-73.975417,40.744674,151010,1,1 
"36","03809","03809","NY","NYC-Manhattan Community District 3--Chinatown & Lower East Side","3603809",-73.986397,40.72015,164934,1,0.999981 
"36","03810","03807","NY","NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District","3603810",-74.009046,40.748557,4,0.000027,0.000028 
"36","03810","03809","NY","NYC-Manhattan Community District 3--Chinatown & Lower East Side","3603810",-73.994034,40.709395,3,0.00002,0.000018 
"36","03810","03810","NY","NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho","3603810",-74.003991,40.723003,149334,0.999953,1 
"36","03901","03901","NY","NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale","3603901",-74.177972,40.544395,159950,0.998383,0.99995 
"36","03901","03902","NY","NYC-Staten Island Community District 2--New Springville & South Beach","3603901",-74.152988,40.568502,259,0.001617,0.001947 
"36","03902","03901","NY","NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale","3603902",-74.173309,40.587232,8,0.00006,0.00005 
"36","03902","03902","NY","NYC-Staten Island Community District 2--New Springville & South Beach","3603902",-74.119237,40.591754,132757,0.999029,0.998053 
"36","03902","03903","NY","NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariners Harbor","3603902",-74.073547,40.605739,121,0.000911,0.000688 
"36","03903","03903","NY","NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariners Harbor","3603903",-74.113902,40.626288,175635,1,0.999311 
"36","04001","04001","NY","NYC-Brooklyn Community District 1--Greenpoint & Williamsburg","3604001",-73.953448,40.713939,147577,1,1 
"36","04002","04002","NY","NYC-Brooklyn Community District 4--Bushwick","3604002",-73.920843,40.697477,129253,1,1 
"36","04003","04003","NY","NYC-Brooklyn Community District 3--Bedford-Stuyvesant","3604003",-73.941727,40.690131,134217,1,1 
"36","04004","04004","NY","NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene","3604004",-73.978014,40.69083,118579,1,1 
"36","04005","04005","NY","NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook","3604005",-73.988468,40.67422,106002,1,1 
"36","04006","04006","NY","NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights","3604006",-73.943981,40.674215,123018,1,1 
"36","04007","04007","NY","NYC-Brooklyn Community District 16--Brownsville & Ocean Hill","3604007",-73.907575,40.667781,119578,1,1 
"36","04008","04008","NY","NYC-Brooklyn Community District 5--East New York & Starrett City","3604008",-73.878185,40.671372,154541,1,1 
"36","04009","04009","NY","NYC-Brooklyn Community District 18--Canarsie & Flatlands","3604009",-73.91565,40.629032,193723,1,1 
"36","04010","04010","NY","NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby","3604010",-73.934995,40.649004,135648,1,1 
"36","04011","04011","NY","NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate","3604011",-73.949518,40.66121,107129,1,1 
"36","04012","04012","NY","NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace","3604012",-74.002807,40.646169,147374,1,1 
"36","04013","04013","NY","NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights","3604013",-74.02245,40.625855,121790,1,1 
"36","04014","04014","NY","NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway","3604014",-73.983931,40.632081,163547,1,1 
"36","04015","04015","NY","NYC-Brooklyn Community District 14--Flatbush & Midwood","3604015",-73.959994,40.633576,158639,1,1 
"36","04016","04016","NY","NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest","3604016",-73.950686,40.596989,147751,1,1 
"36","04017","04017","NY","NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach","3604017",-73.992507,40.60762,181635,1,0.999994 
"36","04018","04017","NY","NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach","3604018",-73.997614,40.592465,1,9E-6,6E-6 
"36","04018","04018","NY","NYC-Brooklyn Community District 13--Brighton Beach & Coney Island","3604018",-73.976986,40.581142,114698,0.999991,1 
"36","04101","04101","NY","NYC-Queens Community District 1--Astoria & Long Island City","3604101",-73.920255,40.76632,174174,1,1 
"36","04102","04102","NY","NYC-Queens Community District 3--Jackson Heights & North Corona","3604102",-73.876302,40.754936,183006,1,0.998183 
"36","04103","04103","NY","NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone","3604103",-73.818241,40.76681,248328,1,1 
"36","04104","04104","NY","NYC-Queens Community District 11--Bayside, Douglaston & Little Neck","3604104",-73.763647,40.75585,116852,1,1 
"36","04105","04105","NY","NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale","3604105",-73.73683,40.701218,188688,1,1 
"36","04106","04106","NY","NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest","3604106",-73.801744,40.72287,153708,1,0.997993 
"36","04107","04102","NY","NYC-Queens Community District 3--Jackson Heights & North Corona","3604107",-73.862421,40.764239,333,0.002276,0.001816 
"36","04107","04107","NY","NYC-Queens Community District 4--Elmhurst & South Corona","3604107",-73.870106,40.741805,145936,0.997634,0.998597 
"36","04107","04109","NY","NYC-Queens Community District 2--Sunnyside & Woodside","3604107",-73.887286,40.734288,13,0.000089,0.000097 
"36","04108","04108","NY","NYC-Queens Community District 6--Forest Hills & Rego Park","3604108",-73.852082,40.725143,111988,0.999224,1 
"36","04108","04110","NY","NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village","3604108",-73.862293,40.713426,87,0.000776,0.000511 
"36","04109","04109","NY","NYC-Queens Community District 2--Sunnyside & Woodside","3604109",-73.91149,40.743498,133892,1,0.999805 
"36","04110","04107","NY","NYC-Queens Community District 4--Elmhurst & South Corona","3604110",-73.877531,40.730405,205,0.001203,0.001403 
"36","04110","04109","NY","NYC-Queens Community District 2--Sunnyside & Woodside","3604110",-73.896185,40.735118,13,0.000076,0.000097 
"36","04110","04110","NY","NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village","3604110",-73.893427,40.711439,170244,0.998721,0.999489 
"36","04111","04106","NY","NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest","3604111",-73.824626,40.714908,309,0.002154,0.002006 
"36","04111","04111","NY","NYC-Queens Community District 9--Richmond Hill & Woodhaven","3604111",-73.841337,40.694004,143047,0.996947,1 
"36","04111","04112","NY","NYC-Queens Community District 12--Jamaica, Hollis & St. Albans","3604111",-73.815702,40.701579,129,0.000899,0.000582 
"36","04112","04112","NY","NYC-Queens Community District 12--Jamaica, Hollis & St. Albans","3604112",-73.781113,40.693556,221390,1,0.999417 
"36","04113","04113","NY","NYC-Queens Community District 10--Howard Beach & Ozone Park","3604113",-73.829709,40.674724,123402,1,1 
"36","04114","04114","NY","NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel","3604114",-73.789226,40.59317,114978,1,1 
"36","04201","03201","NY","Nassau County (Northwest)--North Hempstead Town (North)","3604201",-73.696032,40.804527,112079,0.999028,1 
"36","04201","03202","NY","Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City","3604201",-73.627893,40.816097,3,0.000027,0.000027 
"36","04201","03204","NY","Nassau County (West Central)--North Hempstead Town (South)","3604201",-73.568664,40.776674,106,0.000945,0.000928 
"36","04202","03202","NY","Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City","3604202",-73.56874,40.84472,111628,0.95279,0.999973 
"36","04202","03203","NY","Nassau County (East Central)--Oyster Bay Town (Central)","3604202",-73.503248,40.804606,5531,0.047209,0.054549 
"36","04203","03203","NY","Nassau County (East Central)--Oyster Bay Town (Central)","3604203",-73.500058,40.767147,95864,0.915536,0.945451 
"36","04203","03207","NY","Nassau County (Central)--Hempstead Town (Northeast)","3604203",-73.489982,40.726919,27,0.000258,0.000237 
"36","04203","03208","NY","Nassau County (Southeast)--Oyster Bay Town (South)","3604203",-73.477533,40.723552,8817,0.084206,0.082295 
"36","04204","03204","NY","Nassau County (West Central)--North Hempstead Town (South)","3604204",-73.63834,40.75351,114150,0.999965,0.999072 
"36","04204","03205","NY","Nassau County (West Central)--Hempstead Town (Northwest)","3604204",-73.656369,40.736181,4,0.000035,0.000035 
"36","04205","03205","NY","Nassau County (West Central)--Hempstead Town (Northwest)","3604205",-73.684226,40.71108,113538,1,0.999965 
"36","04206","03206","NY","Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor","3604206",-73.599989,40.687499,143976,0.999798,1 
"36","04206","03211","NY","Nassau County (West Central)--Hempstead Town (West Central)","3604206",-73.639162,40.702399,29,0.000201,0.000269 
"36","04207","03207","NY","Nassau County (Central)--Hempstead Town (Northeast)","3604207",-73.53169,40.720829,113970,1,0.999158 
"36","04208","03207","NY","Nassau County (Central)--Hempstead Town (Northeast)","3604208",-73.485193,40.70627,69,0.000701,0.000605 
"36","04208","03208","NY","Nassau County (Southeast)--Oyster Bay Town (South)","3604208",-73.454493,40.691838,98322,0.999299,0.917705 
"36","04209","03209","NY","Nassau County (Central)--Hempstead Town (East Central)","3604209",-73.530593,40.673092,104693,1,1 
"36","04210","03210","NY","Nassau County (South Central)--Hempstead Town (Southeast)","3604210",-73.628366,40.645684,103996,1,1 
"36","04211","03211","NY","Nassau County (West Central)--Hempstead Town (West Central)","3604211",-73.685454,40.673507,107811,0.999268,0.999592 
"36","04211","03212","NY","Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City","3604211",-73.708676,40.649781,79,0.000732,0.000753 
"36","04212","03211","NY","Nassau County (West Central)--Hempstead Town (West Central)","3604212",-73.717383,40.646239,15,0.000143,0.000139 
"36","04212","03212","NY","Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City","3604212",-73.697048,40.617051,104825,0.999856,0.999247 
"36","04301","03301","NY","Suffolk County (Northwest)--Huntington Town (North)","3604301",-73.39032,40.872113,102170,0.502652,1 
"36","04301","03302","NY","Suffolk County (Northwest)--Huntington Town (South)","3604301",-73.354928,40.823844,101092,0.497348,0.99998 
"36","04302","03303","NY","Suffolk County (Northwest)--Smithtown Town","3604302",-73.214518,40.859097,117801,1,1 
"36","04303","03304","NY","Suffolk County (North Central)--Brookhaven Town (North)","3604303",-73.02162,40.931546,119632,1,1 
"36","04304","03305","NY","Suffolk County (East)","3604304",-72.48974,40.94913,136775,1,1 
"36","04305","03306","NY","Suffolk County (South Central)--Brookhaven Town (South)","3604305",-72.867315,40.813907,130407,0.996302,1 
"36","04305","03307","NY","Suffolk County (Central)--Brookhaven Town (Central)","3604305",-72.965377,40.848593,484,0.003698,0.003835 
"36","04306","03307","NY","Suffolk County (Central)--Brookhaven Town (Central)","3604306",-73.003731,40.823965,120947,1,0.958345 
"36","04307","03308","NY","Suffolk County (Central)--Brookhaven Town (West Central)","3604307",-73.07499,40.859596,110121,1,1 
"36","04308","03307","NY","Suffolk County (Central)--Brookhaven Town (Central)","3604308",-73.034733,40.751897,4773,0.044951,0.03782 
"36","04308","03309","NY","Suffolk County (Central)--Islip Town (East)","3604308",-73.10335,40.779014,101410,0.955049,1 
"36","04309","03310","NY","Suffolk County (Central)--Islip Town (Northwest)","3604309",-73.232693,40.778611,128744,1,1 
"36","04310","03311","NY","Suffolk County (Southwest)--Islip Town (South)","3604310",-73.242642,40.7276,105389,0.99752,1 
"36","04310","03312","NY","Suffolk County (Southwest)--Babylon Town (Southeast)","3604310",-73.280147,40.640087,262,0.00248,0.002605 
"36","04311","03312","NY","Suffolk County (Southwest)--Babylon Town (Southeast)","3604311",-73.351587,40.706881,100267,1,0.997017 
"36","04312","03302","NY","Suffolk County (Northwest)--Huntington Town (South)","3604312",-73.366806,40.767744,2,0.000018,0.00002 
"36","04312","03312","NY","Suffolk County (Southwest)--Babylon Town (Southeast)","3604312",-73.393347,40.696598,38,0.000336,0.000378 
"36","04312","03313","NY","Suffolk County (West Central)--Babylon Town (Northwest)","3604312",-73.379388,40.717663,113036,0.999646,1 
"37","00100","02300","NC","Haywood, Madison, Swain, Graham & Jackson (North) Counties","3700100",-83.124023,35.482598,87788,0.452278,0.808718 
"37","00100","02400","NC","Jackson (South), Macon, Cherokee & Clay Counties","3700100",-83.525263,35.182513,106314,0.547722,1 
"37","00201","02201","NC","Buncombe County (Southeast)--Asheville City","3700201",-82.630513,35.578323,777,0.005564,0.006462 
"37","00201","02202","NC","Buncombe County (Northwest)","3700201",-82.571525,35.617593,118084,0.845522,1 
"37","00201","02300","NC","Haywood, Madison, Swain, Graham & Jackson (North) Counties","3700201",-82.638657,35.839079,20764,0.148677,0.191282 
"37","00201","02500","NC","Henderson & Transylvania Counties","3700201",-82.586549,35.435962,33,0.000236,0.000236 
"37","00202","02201","NC","Buncombe County (Southeast)--Asheville City","3700202",-82.528379,35.558161,119457,1,0.993537 
"37","00300","02500","NC","Henderson & Transylvania Counties","3700300",-82.536977,35.30998,139797,1,0.999764 
"37","00400","02100","NC","Burke & McDowell Counties","3700400",-82.021493,35.667959,44996,0.194319,0.331077 
"37","00400","02600","NC","Rutherford, Cleveland (West) & Polk Counties--Shelby City","3700400",-81.821551,35.307232,138304,0.597278,1 
"37","00400","02700","NC","Lincoln & Cleveland (East) Counties","3700400",-81.455072,35.314582,48094,0.207698,0.380614 
"37","00400","03001","NC","Gaston County (Northwest)--Mount Holly City","3700400",-81.321613,35.243159,163,0.000704,0.0016 
"37","00500","00100","NC","Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties","3700500",-81.814897,36.167846,129522,1,0.999753 
"37","00600","00100","NC","Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties","3700600",-81.461667,36.199786,32,0.000208,0.000247 
"37","00600","00200","NC","Wilkesboro High Country--Surry, Wilkes & Alleghany Counties","3700600",-80.904053,36.329004,154168,0.999792,1 
"37","00700","02800","NC","Catawba County--Hickory City","3700700",-81.245869,35.695409,154357,1,0.999993 
"37","00800","02000","NC","Caldwell & Alexander Counties","3700800",-81.407231,35.878777,120211,0.569386,0.999866 
"37","00800","02100","NC","Burke & McDowell Counties","3700800",-81.638355,35.730475,90912,0.430609,0.668923 
"37","00800","02800","NC","Catawba County--Hickory City","3700800",-81.445922,35.665934,1,5E-6,6E-6 
"37","00901","03105","NC","Charlotte City (Southwest)","3700901",-80.880815,35.164755,95371,0.879319,0.948936 
"37","00901","03108","NC","Mecklenburg County (South)--Matthews Town (South)","3700901",-80.931918,35.110901,13089,0.12068,0.12535 
"37","00902","03102","NC","Charlotte City (Northwest)","3700902",-80.861239,35.276926,111322,0.93774,0.974201 
"37","00902","03103","NC","Charlotte City (Northeast)","3700902",-80.795916,35.338245,2,0.000017,0.000018 
"37","00902","03106","NC","Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns","3700902",-80.881092,35.316961,7389,0.062243,0.053806 
"37","00903","03103","NC","Charlotte City (Northeast)","3700903",-80.749492,35.264588,105888,0.904886,0.965356 
"37","00903","03106","NC","Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns","3700903",-80.769088,35.379175,1926,0.016459,0.014025 
"37","00903","03107","NC","Mecklenburg County (East)--Mint Hill & Matthews (North) Towns","3700903",-80.725971,35.295728,9204,0.078655,0.084795 
"37","00904","03101","NC","Charlotte City (Central)","3700904",-80.785192,35.205232,102680,0.944227,1 
"37","00904","03107","NC","Mecklenburg County (East)--Mint Hill & Matthews (North) Towns","3700904",-80.729193,35.155303,6065,0.055773,0.055876 
"37","00905","03104","NC","Charlotte City (South)","3700905",-80.804841,35.113007,138880,0.903607,0.97668 
"37","00905","03108","NC","Mecklenburg County (South)--Matthews Town (South)","3700905",-80.812925,35.044922,14815,0.096392,0.141879 
"37","01000","03102","NC","Charlotte City (Northwest)","3701000",-80.904975,35.2963,2948,0.009418,0.025799 
"37","01000","03103","NC","Charlotte City (Northeast)","3701000",-80.773747,35.356101,3798,0.012134,0.034625 
"37","01000","03104","NC","Charlotte City (South)","3701000",-80.75955,35.084331,3316,0.010594,0.02332 
"37","01000","03105","NC","Charlotte City (Southwest)","3701000",-80.940512,35.156859,5132,0.016396,0.051063 
"37","01000","03106","NC","Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns","3701000",-80.867225,35.409597,128012,0.40898,0.932169 
"37","01000","03107","NC","Mecklenburg County (East)--Mint Hill & Matthews (North) Towns","3701000",-80.688519,35.233934,93275,0.298,0.859329 
"37","01000","03108","NC","Mecklenburg County (South)--Matthews Town (South)","3701000",-80.886392,35.101492,76516,0.244458,0.732771 
"37","01000","05400","NC","Union County (West)--Indian Trail & Stallings Towns","3701000",-80.684043,35.101394,6,0.000019,0.000054 
"37","01100","02700","NC","Lincoln & Cleveland (East) Counties","3701100",-81.178517,35.485028,78265,0.275398,0.619386 
"37","01100","03001","NC","Gaston County (Northwest)--Mount Holly City","3701100",-81.18168,35.30234,101721,0.357935,0.9984 
"37","01100","03002","NC","Gaston County (Southeast)--Gastonia & Belmont Cities","3701100",-81.131833,35.249537,104202,0.366666,1 
"37","01200","03400","NC","Rowan County","3701200",-80.521956,35.620396,138428,1,1 
"37","01300","03200","NC","Cabarrus County (West)--Concord, Kannapolis Cities & Harrisburg Town","3701300",-80.641021,35.414077,133261,0.748611,1 
"37","01300","03300","NC","Stanley & Cabarrus (East) Counties","3701300",-80.5277,35.355035,44750,0.251389,0.424835 
"37","01400","05300","NC","Union (East) & Anson Counties--Monroe City","3701400",-80.533169,34.982338,89897,0.446613,0.76937 
"37","01400","05400","NC","Union County (West)--Indian Trail & Stallings Towns","3701400",-80.689525,35.038843,111389,0.553387,0.999946 
"37","01500","01900","NC","Davie, Yadkin & Iredell (North) Counties","3701500",-80.877271,35.903521,24997,0.156767,0.238879 
"37","01500","02000","NC","Caldwell & Alexander Counties","3701500",-81.066406,35.880948,16,0.0001,0.000133 
"37","01500","02900","NC","Iredell (South)--Mooresville Town & Statesville City","3701500",-80.867606,35.67085,134440,0.843132,1 
"37","01601","01701","NC","Greensboro City (North)","3701601",-79.900714,36.107313,2624,0.023283,0.020014 
"37","01601","01702","NC","Greensboro City (South)","3701601",-79.833471,36.047814,102975,0.913717,0.939073 
"37","01601","01703","NC","Guilford County (North)--Summerfield Town","3701601",-79.786834,36.086911,3916,0.034747,0.034174 
"37","01601","01704","NC","Guilford County (South)--High Point City","3701601",-79.813365,36.010528,3184,0.028252,0.023931 
"37","01602","01701","NC","Greensboro City (North)","3701602",-79.81874,36.108898,122548,0.962534,0.934689 
"37","01602","01702","NC","Greensboro City (South)","3701602",-79.795636,36.084093,989,0.007768,0.009019 
"37","01602","01703","NC","Guilford County (North)--Summerfield Town","3701602",-79.792309,36.129707,3188,0.02504,0.027821 
"37","01602","01704","NC","Guilford County (South)--High Point City","3701602",-79.811806,36.00536,593,0.004658,0.004457 
"37","01700","01701","NC","Greensboro City (North)","3701700",-79.850348,36.151872,5939,0.02391,0.045297 
"37","01700","01702","NC","Greensboro City (South)","3701700",-79.858268,36.027459,5692,0.022916,0.051908 
"37","01700","01703","NC","Guilford County (North)--Summerfield Town","3701700",-79.79231,36.127788,107487,0.432736,0.938005 
"37","01700","01704","NC","Guilford County (South)--High Point City","3701700",-79.945028,35.981693,129271,0.520437,0.971611 
"37","01800","01801","NC","Winston-Salem City (North)","3701800",-80.281713,36.132988,98626,0.488455,0.938044 
"37","01800","01802","NC","Winston-Salem City (South)","3701800",-80.253466,36.068794,101196,0.501184,0.848475 
"37","01800","01803","NC","Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village","3701800",-80.252847,36.168436,2092,0.010361,0.016569 
"37","01900","01801","NC","Winston-Salem City (North)","3701900",-80.165591,36.140204,6514,0.04379,0.061955 
"37","01900","01802","NC","Winston-Salem City (South)","3701900",-80.225746,36.041626,18072,0.121487,0.151524 
"37","01900","01803","NC","Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village","3701900",-80.248583,36.122626,124170,0.834723,0.983431 
"37","02000","01500","NC","Chatham & Lee Counties","3702000",-79.555212,35.533555,2,0.000014,0.000016 
"37","02000","03600","NC","Randolph County","3702000",-79.82802,35.766292,141752,0.999986,1 
"37","02100","00300","NC","Rockingham & Stokes Counties","3702100",-80.273891,36.35064,47401,0.373098,0.336072 
"37","02100","01900","NC","Davie, Yadkin & Iredell (North) Counties","3702100",-80.595725,36.042535,79646,0.626902,0.761121 
"37","02200","03500","NC","Davidson County","3702200",-80.199521,35.853744,162878,1,1 
"37","02300","01600","NC","Alamance County--Burlington City","3702300",-79.414202,36.071257,151126,1,0.999967 
"37","02400","00300","NC","Rockingham & Stokes Counties","3702400",-79.772609,36.402248,93643,0.597095,0.663928 
"37","02400","00400","NC","Granville, Person & Caswell Counties","3702400",-79.117691,36.384378,63183,0.402873,0.513269 
"37","02400","01600","NC","Alamance County--Burlington City","3702400",-79.363365,36.246297,5,0.000032,0.000033 
"37","02500","03300","NC","Stanley & Cabarrus (East) Counties","3702500",-80.24744,35.321526,60585,0.525314,0.575165 
"37","02500","03700","NC","Moore & Montgomery Counties","3702500",-79.882055,35.338989,27798,0.241028,0.239545 
"37","02500","05300","NC","Union (East) & Anson Counties--Monroe City","3702500",-80.110182,34.972824,26948,0.233658,0.23063 
"37","02601","01201","NC","Raleigh City (South & Central)","3702601",-78.651902,35.780657,125008,0.820068,0.943129 
"37","02601","01202","NC","Raleigh City (North)","3702601",-78.701966,35.828354,10568,0.069327,0.083834 
"37","02601","01204","NC","Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns","3702601",-78.561044,35.762822,8698,0.05706,0.079591 
"37","02601","01205","NC","Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns","3702601",-78.727497,35.760514,3062,0.020087,0.029688 
"37","02601","01207","NC","Wake County (West Central)--Cary Town","3702601",-78.733954,35.777797,5100,0.033457,0.040711 
"37","02602","01202","NC","Raleigh City (North)","3702602",-78.633379,35.862666,109606,0.620028,0.869488 
"37","02602","01203","NC","Wake County (Northeast)--Raleigh City (Northeast), Wake Forest & Rolesville Towns","3702602",-78.55881,35.902734,27997,0.158376,0.276604 
"37","02602","01204","NC","Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns","3702602",-78.558601,35.815711,12443,0.070388,0.113859 
"37","02602","01206","NC","Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town","3702602",-78.738299,35.891959,26378,0.149217,0.256366 
"37","02602","01302","NC","Durham County (North)--Durham City (North)","3702602",-78.753345,35.928446,352,0.001991,0.002784 
"37","02701","01201","NC","Raleigh City (South & Central)","3702701",-78.731541,35.808282,735,0.004905,0.005545 
"37","02701","01202","NC","Raleigh City (North)","3702701",-78.721403,35.836723,23,0.000154,0.000182 
"37","02701","01206","NC","Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town","3702701",-78.862204,35.836375,21107,0.140866,0.205137 
"37","02701","01207","NC","Wake County (West Central)--Cary Town","3702701",-78.795217,35.771376,120173,0.802025,0.959289 
"37","02701","01208","NC","Wake County (Southwest)--Apex & Holly Springs Towns","3702701",-78.858282,35.809129,7799,0.05205,0.077536 
"37","02702","01201","NC","Raleigh City (South & Central)","3702702",-78.653307,35.74293,6741,0.030343,0.050858 
